"V1" "V2"
"1" 5e-04 0
"2" 0.0015 0.406896551724138
"3" 0.0025 0.110344827586207
"4" 0.0035 -0.593103448275862
"5" 0.0045 -0.593103448275862
"6" 0.0055 1.70344827586207
"7" 0.0065 7.70344827586207
"8" 0.0075 7.40689655172414
"9" 0.0085 8.70344827586207
"10" 0.0095 2.35172413793103
"11" 0.0105 1
"12" 0.0115 0
"13" 0.0125 0
"14" 0.0135 0
"15" 0.0145 0
"16" 0.0155 0
"17" 0.0165 0
"18" 0.0175 0
"19" 0.0185 0
"20" 0.0195 0
