"V1" "V2"
"1" 5e-04 0
"2" 0.0015 1.98620689655172
"3" 0.0025 2.97931034482759
"4" 0.0035 1.98620689655172
"5" 0.0045 1.98620689655172
"6" 0.0055 0.993103448275862
"7" 0.0065 0.993103448275862
"8" 0.0075 1.98620689655172
"9" 0.0085 0.993103448275862
"10" 0.0095 0.496551724137931
"11" 0.0105 0
"12" 0.0115 0
"13" 0.0125 0
"14" 0.0135 0
"15" 0.0145 0
"16" 0.0155 0
"17" 0.0165 0
"18" 0.0175 0
"19" 0.0185 0
"20" 0.0195 0
