"V1" "V2"
"1" 5e-04 0
"2" 0.0015 0
"3" 0.0025 5.06666666666667
"4" 0.0035 1.26666666666667
"5" 0.0045 5.06666666666667
"6" 0.0055 1.26666666666667
"7" 0.0065 2.53333333333333
"8" 0.0075 2.53333333333333
"9" 0.0085 8.86666666666667
"10" 0.0095 2.53333333333333
"11" 0.0105 1.26666666666667
"12" 0.0115 0
"13" 0.0125 0
"14" 0.0135 0
"15" 0.0145 0
"16" 0.0155 0
"17" 0.0165 0
"18" 0.0175 0
"19" 0.0185 0
"20" 0.0195 0
