"V1" "V2"
"1" 5e-04 0
"2" 0.0015 3.28695652173913
"3" 0.0025 6.57391304347826
"4" 0.0035 13.1478260869565
"5" 0.0045 13.1478260869565
"6" 0.0055 3.28695652173913
"7" 0.0065 13.1478260869565
"8" 0.0075 0
"9" 0.0085 3.28695652173913
"10" 0.0095 9.86086956521739
"11" 0.0105 6.57391304347826
"12" 0.0115 3.28695652173913
"13" 0.0125 0
"14" 0.0135 0
"15" 0.0145 0
"16" 0.0155 0
"17" 0.0165 0
"18" 0.0175 0
"19" 0.0185 0
"20" 0.0195 0
