"V1" "V2"
"1" 5e-04 0
"2" 0.0015 -3.28695652173913
"3" 0.0025 -6.57391304347826
"4" 0.0035 -13.1478260869565
"5" 0.0045 -13.1478260869565
"6" 0.0055 -3.28695652173913
"7" 0.0065 -13.1478260869565
"8" 0.0075 0
"9" 0.0085 -3.28695652173913
"10" 0.0095 -9.86086956521739
"11" 0.0105 0.426086956521739
"12" 0.0115 30.7130434782609
"13" 0.0125 61
"14" 0.0135 54
"15" 0.0145 26
"16" 0.0155 6
"17" 0.0165 0
"18" 0.0175 1
"19" 0.0185 0
"20" 0.0195 0
