"V1" "V2"
"1" 5e-04 0
"2" 0.0015 0.947826086956522
"3" 0.0025 -3.10434782608696
"4" 0.0035 -1.20869565217391
"5" 0.0045 0.791304347826086
"6" 0.0055 3.94782608695652
"7" 0.0065 1.79130434782609
"8" 0.0075 3
"9" 0.0085 8.94782608695652
"10" 0.0095 -0.156521739130435
"11" 0.0105 9.89565217391304
"12" 0.0115 10.9478260869565
"13" 0.0125 21
"14" 0.0135 8
"15" 0.0145 5
"16" 0.0155 1
"17" 0.0165 0
"18" 0.0175 0
"19" 0.0185 0
"20" 0.0195 0
