"V1" "V2"
"1" 5e-04 0
"2" 0.0015 2.05217391304348
"3" 0.0025 4.10434782608696
"4" 0.0035 8.20869565217391
"5" 0.0045 8.20869565217391
"6" 0.0055 2.05217391304348
"7" 0.0065 8.20869565217391
"8" 0.0075 0
"9" 0.0085 2.05217391304348
"10" 0.0095 6.15652173913043
"11" 0.0105 4.10434782608696
"12" 0.0115 2.05217391304348
"13" 0.0125 0
"14" 0.0135 0
"15" 0.0145 0
"16" 0.0155 0
"17" 0.0165 0
"18" 0.0175 0
"19" 0.0185 0
"20" 0.0195 0
