"V1" "V2"
"1" 5e-04 0
"2" 0.0015 1.12941176470588
"3" 0.0025 2.25882352941177
"4" 0.0035 2.25882352941177
"5" 0.0045 3.38823529411765
"6" 0.0055 1.12941176470588
"7" 0.0065 0
"8" 0.0075 3.38823529411765
"9" 0.0085 0
"10" 0.0095 2.25882352941177
"11" 0.0105 0
"12" 0.0115 1.12941176470588
"13" 0.0125 1.12941176470588
"14" 0.0135 1.12941176470588
"15" 0.0145 0
"16" 0.0155 0
"17" 0.0165 0
"18" 0.0175 0
"19" 0.0185 0
"20" 0.0195 0
