"V1" "V2"
"1" 5e-04 0
"2" 0.0015 0.870588235294117
"3" 0.0025 1.74117647058823
"4" 0.0035 3.74117647058823
"5" 0.0045 -2.38823529411765
"6" 0.0055 -0.129411764705883
"7" 0.0065 0
"8" 0.0075 -2.38823529411765
"9" 0.0085 5
"10" 0.0095 3.74117647058823
"11" 0.0105 6
"12" 0.0115 4.87058823529412
"13" 0.0125 4.87058823529412
"14" 0.0135 0.870588235294117
"15" 0.0145 2
"16" 0.0155 0
"17" 0.0165 0
"18" 0.0175 0
"19" 0.0185 0
"20" 0.0195 0
