"V1" "V2"
"1" 5e-04 0
"2" 0.0015 1
"3" 0.0025 0.0666666666666664
"4" 0.0035 -3.4
"5" 0.0045 -1.42222222222222
"6" 0.0055 3.53333333333333
"7" 0.0065 4.55555555555556
"8" 0.0075 3.55555555555556
"9" 0.0085 13
"10" 0.0095 4.51111111111111
"11" 0.0105 1
"12" 0.0115 0
"13" 0.0125 0
"14" 0.0135 0
"15" 0.0145 0
"16" 0.0155 0
"17" 0.0165 0
"18" 0.0175 0
"19" 0.0185 0
"20" 0.0195 0
