"V1" "V2"
"1" 5e-04 0
"2" 0.0015 0
"3" 0.0025 2.93333333333333
"4" 0.0035 4.4
"5" 0.0045 3.42222222222222
"6" 0.0055 1.46666666666667
"7" 0.0065 2.44444444444444
"8" 0.0075 2.44444444444444
"9" 0.0085 0
"10" 0.0095 0.488888888888889
"11" 0.0105 0
"12" 0.0115 0
"13" 0.0125 0
"14" 0.0135 0
"15" 0.0145 0
"16" 0.0155 0
"17" 0.0165 0
"18" 0.0175 0
"19" 0.0185 0
"20" 0.0195 0
